Date,Food Price Index,Meat,Dairy,Cereals,Oils,Sugar
1996-07-01T00:00:00Z,80.23872743785958,86.14565779832841,61.251675307589586,91.06330538515235,66.06842834513962,79.27570673316143
1996-08-01T00:00:00Z,79.85981000775334,88.84120843471194,60.6892928270654,85.83425938099212,69.0996143883768,76.5527316385017
1996-09-01T00:00:00Z,76.858067801415,88.65220990547387,60.050114747680965,75.28761226711299,71.47007439290026,73.76787074623607
1996-10-01T00:00:00Z,74.12840628853172,85.89835332901137,61.040911978212236,71.1289497341728,69.07583517286238,68.81700693776386
1996-11-01T00:00:00Z,72.53318515528926,84.85309802739862,59.89067626526182,67.43858689701264,70.01142951014965,66.34157503352776
1996-12-01T00:00:00Z,71.36534495946937,81.00230874832084,60.17926227789411,67.57742863785006,70.16698658792495,66.46534662873955
1997-01-01T00:00:00Z,70.86224751235024,78.750702388971,60.336474837753485,68.09151953207802,70.75777979270642,66.15591764071004
1997-02-01T00:00:00Z,70.98124017958484,78.69518686999218,59.45083133885365,68.39172089265556,71.49264275634127,66.89854721198087
1997-03-01T00:00:00Z,72.77837411298839,82.44389251180151,59.25146981529957,70.60720885617575,70.31972003188626,68.75512114015795
1997-04-01T00:00:00Z,73.37943114513797,83.50514615599606,59.11346787552567,70.78857172148325,71.10651113039238,69.93095129467012
1997-05-01T00:00:00Z,72.77280207229619,83.49298747810663,58.84969588786427,68.76194114634049,71.64676747083121,68.94077853297567
1997-06-01T00:00:00Z,70.22657269574225,80.04001633998793,58.605840040123454,65.15899688305586,68.96236673161567,70.73546666354684
1997-07-01T00:00:00Z,68.39942950740773,79.133112069042,58.08366362898133,62.4343952175878,65.52835362063738,69.43586491382288
1997-08-01T00:00:00Z,69.81111228438257,80.13433000588915,57.78695236582299,65.65820042550794,65.39651908375663,72.40638319890621
1997-09-01T00:00:00Z,69.95781001991969,79.72277909426013,59.04505213943236,65.10861460145057,67.96456327988113,70.11660868748781
1997-10-01T00:00:00Z,69.75023429731795,75.46164947312474,60.78241679343775,65.55985746424618,72.78153922777436,70.61169506833505
1997-11-01T00:00:00Z,70.30818499153992,75.50067272349287,61.01254398576711,64.1574523349344,76.70513521920576,74.33722008421039
1997-12-01T00:00:00Z,68.03854534418772,69.47470487851122,61.049001302002104,63.41552771544012,75.55491704967295,76.3051884480781
1998-01-01T00:00:00Z,67.37008035177458,67.28119933226839,60.9109993622282,62.74223226988113,79.26237256123846,71.47809623481768
1998-02-01T00:00:00Z,67.61254668767448,68.34289063525681,59.698662505355294,62.696284472851055,81.87627348670667,66.34157503352776
1998-03-01T00:00:00Z,67.40382135366,67.84660775314968,57.80738534970214,63.1808040746103,84.68154713941315,60.89562484420831
1998-04-01T00:00:00Z,66.84762711140422,67.83289987058248,57.617329426649526,60.82725259765376,86.00566313306153,59.967337880119764
1998-05-01T00:00:00Z,66.43298206826327,66.24789572532595,56.46603825872661,60.18980963654541,89.96952622613034,57.120591190248234
1998-06-01T00:00:00Z,64.2429666469659,66.17237341817189,55.567812626742295,59.00795639426224,82.75762714989625,50.127496060781226
1998-07-01T00:00:00Z,64.31240703654846,66.66096637799768,55.345512759578995,57.51372152196994,83.55527932777089,53.469329131499975
1998-08-01T00:00:00Z,62.375225186001686,64.18419393046378,55.441365735658195,54.08296665348302,83.17112306494067,52.47915636980554
1998-09-01T00:00:00Z,61.930315225298614,64.62038534290245,53.86781375793538,53.90169841579477,84.55680359537064,44.73780568746716
1998-10-01T00:00:00Z,62.698031806263586,64.12132568074675,52.13704922035318,57.687336375511705,84.44213186302146,46.18368295880504
1998-11-01T00:00:00Z,62.609658795629755,62.71019805104313,52.13704922035318,58.17810809043861,84.30876499621806,49.88879369858702
1998-12-01T00:00:00Z,62.08901135330364,63.34947345432626,52.31720012382177,56.83805601300002,82.03809334778447,49.98403352996753
1999-01-01T00:00:00Z,60.991732789577476,62.09630346015288,52.40149805121116,57.123999778430104,77.30714393165066,50.18938185838713
1999-02-01T00:00:00Z,58.41657690544946,62.8056565346722,51.523510123707005,54.91235759582142,68.40423852377222,42.206113967225676
1999-03-01T00:00:00Z,57.01627739649179,62.82413478926221,50.74137517228205,55.1538767072237,62.30984722180103,37.255250158753455
1999-04-01T00:00:00Z,55.813991498929084,61.13517866652302,48.001676919734926,53.69632829901704,64.88345735620061,33.54210230239929
1999-05-01T00:00:00Z,55.38719873610103,61.74850985556484,47.35754390808386,52.839746274629604,62.25704950483363,35.58433362339408
1999-06-01T00:00:00Z,54.56035351424736,62.05849085989852,47.12368899223076,53.611085502162894,54.79113444950359,37.34245287356178
1999-07-01T00:00:00Z,52.590340979375945,62.32491046126043,46.36346530002033,51.40200516367997,48.63125268901959,33.28893313037515
1999-08-01T00:00:00Z,54.37802952285108,64.00908326115342,46.40561426371503,52.950762823495474,52.294121028220445,35.58433362339408
1999-09-01T00:00:00Z,54.589401264583394,62.64686570771601,46.819620083036725,52.63199032887539,54.07108129402196,41.27782700313713
1999-10-01T00:00:00Z,53.2407345553322,59.96200377972447,46.957622022810625,51.48057137561954,52.96411644208832,41.89668497919616
1999-11-01T00:00:00Z,53.170004563508776,60.85612187709513,47.54805102207718,51.2767605040074,51.31824211447802,40.22576844383679
1999-12-01T00:00:00Z,51.88035385301608,58.928425384132815,48.49938124736347,50.37077841259204,49.49210255757037,37.19336436114755
2000-01-01T00:00:00Z,52.63147700441844,59.93657072399301,50.15485374851647,52.13167018523873,48.58311157138202,34.72972022788398
2000-02-01T00:00:00Z,52.290871987879896,60.232206404034784,50.44046293810702,52.23907341562147,46.36835287251982,32.73758693352256
2000-03-01T00:00:00Z,52.81646659297277,61.885426939085434,50.05705103379021,51.72821243411178,47.81903063994389,31.80929996943401
2000-04-01T00:00:00Z,53.35513056038243,61.27278758368452,50.413625117203665,51.82244957101251,49.49869065471645,37.255250158753455
2000-05-01T00:00:00Z,53.63447134223292,62.35193717835056,50.9274117604765,52.835989981268156,44.48930927103283,42.763086145678805
2000-06-01T00:00:00Z,53.7707016061531,61.652565774052825,53.756837589248924,51.42594992756182,42.92895391354603,51.798412596140594
2000-07-01T00:00:00Z,54.025359796220656,61.52334742261336,55.575200112432114,49.813215654442075,42.66755150050627,59.59602309448435
2000-08-01T00:00:00Z,53.161883344259216,59.1911062197091,56.042909944138316,48.616170467998344,41.70184362719442,64.60877270056247
2000-09-01T00:00:00Z,52.58318928962183,58.37148074585956,57.40884540782885,49.381142488027834,38.470354262343676,62.071454998720455
2000-10-01T00:00:00Z,53.38077619111414,58.572318192557645,59.108416611323605,51.201801630919604,36.37718942018462,66.52160644474486
2000-11-01T00:00:00Z,53.81587620681252,59.29875232550702,59.59967839101047,52.12553038248716,37.67309154836324,61.45259702266143
2000-12-01T00:00:00Z,54.44996726526239,59.303331341472244,60.09094017069734,53.67087963085144,38.13921322691652,62.00956920111456
2001-01-01T00:00:00Z,53.80942057102217,57.34715241453939,59.74202165867955,53.91884059468737,37.274266256711165,63.8858340648934
2001-02-01T00:00:00Z,54.24899230942114,60.90288263199726,59.46601777913176,52.99071573773322,35.8276831002984,61.099847976307785
2001-03-01T00:00:00Z,55.07735260646881,63.61535395691794,59.67423371224659,52.16644139807416,38.203137864047235,57.39063830707397
2001-04-01T00:00:00Z,54.61970618871876,64.11222926948709,59.501724194884765,50.99283925783338,38.03313854434972,54.11913000636195
2001-05-01T00:00:00Z,55.40924218924547,64.45896406518523,61.95820484708947,51.70635307170043,36.5661328568602,59.31191102365726
2001-06-01T00:00:00Z,54.77038995050842,62.51063506518349,62.38971792291728,51.03778815718354,38.847211764619836,55.95949574945177
2001-07-01T00:00:00Z,56.499642271702314,62.90462017751705,62.94402846467478,51.7197974160316,47.43649449571169,54.42293301279094
2001-08-01T00:00:00Z,56.57957023094191,63.04803570266858,62.530022645353085,51.572900726778485,50.021046802095604,50.21090735320654
2001-09-01T00:00:00Z,55.3793745240296,62.94328878316283,62.05079677742789,51.158919651981186,45.39620168769992,47.2807493709097
2001-10-01T00:00:00Z,54.16768499267257,61.27007918049453,62.848533640000824,51.007159590639766,43.29500851107189,42.02583794811282
2001-11-01T00:00:00Z,54.736487203445066,59.52843827024189,60.60162784103624,51.867639897607326,48.269459051830374,47.48806679288948
2001-12-01T00:00:00Z,54.27387935339891,58.20038646118636,56.909407402151274,52.005476561370386,50.60781027695879,48.45657952542186
2002-01-01T00:00:00Z,53.45475161024786,58.42657403244508,52.9952741445689,51.65543410156753,49.26091578002172,48.18251385031003
2002-02-01T00:00:00Z,51.66905678406975,56.61842968681664,52.83530809872015,50.36964037532734,47.785574874425244,40.507692632930315
2002-03-01T00:00:00Z,52.02013387807733,59.10633598005459,50.71392085928782,49.61017820974843,47.62177337296735,41.44801294655336
2002-04-01T00:00:00Z,51.039979802352384,56.27076105757795,48.89490975695924,49.30965581057128,48.968649895697936,42.61118464246428
2002-05-01T00:00:00Z,50.46784064746699,55.22463838749224,44.77823662294475,50.22782336018547,51.64109982925055,37.57544189419268
2002-06-01T00:00:00Z,51.326108069235154,55.38798442008966,42.855067279867555,52.030442969249094,55.80374754624625,35.58433362339408
2002-07-01T00:00:00Z,51.99504081463285,55.07292554627681,40.64167762705031,54.62011509448946,56.147913609909104,39.526189862204845
2002-08-01T00:00:00Z,53.416662720212685,54.96457784005891,40.08100889429005,58.05905521490676,59.64718946011253,38.954296602115484
2002-09-01T00:00:00Z,54.916966891307425,54.42654647648955,41.636773432742054,63.82139354595718,56.67703316163747,43.072515133708315
2002-10-01T00:00:00Z,55.23527217944522,52.61040348992157,42.9278010977037,64.35449444073893,58.76026061161087,46.47623400203297
2002-11-01T00:00:00Z,56.2866489610857,52.840884059337455,45.53520037192672,63.006727326650434,63.905676495369434,48.45657952542186
2002-12-01T00:00:00Z,55.63909234822631,51.09944319514531,49.29102025942558,59.84016440100825,65.51216867374534,49.199209096692684
2003-01-01T00:00:00Z,55.950249973157,53.08001271708615,51.256353660758236,58.00011833518108,64.32321520084045,50.68446823923435
